"parentHeight" "childHeight" "parentGender" "childGender"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
65.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
66.5 66.5 "Mother" "Daughter"
67.5 66.5 "Mother" "Daughter"
67.5 66.5 "Mother" "Daughter"
67.5 66.5 "Mother" "Daughter"
68.5 66.5 "Mother" "Daughter"
68.5 66.5 "Mother" "Daughter"
69.5 66.5 "Mother" "Daughter"
59.5 67.5 "Mother" "Daughter"
59.5 67.5 "Mother" "Daughter"
60.5 67.5 "Mother" "Daughter"
60.5 67.5 "Mother" "Daughter"
60.5 67.5 "Mother" "Daughter"
60.5 67.5 "Mother" "Daughter"
60.5 67.5 "Mother" "Daughter"
60.5 67.5 "Mother" "Daughter"
61.5 67.5 "Mother" "Daughter"
61.5 67.5 "Mother" "Daughter"
61.5 67.5 "Mother" "Daughter"
61.5 67.5 "Mother" "Daughter"
61.5 67.5 "Mother" "Daughter"
61.5 67.5 "Mother" "Daughter"
61.5 67.5 "Mother" "Daughter"
61.5 67.5 "Mother" "Daughter"
62.5 67.5 "Mother" "Daughter"
62.5 67.5 "Mother" "Daughter"
62.5 67.5 "Mother" "Daughter"
62.5 67.5 "Mother" "Daughter"
62.5 67.5 "Mother" "Daughter"
62.5 67.5 "Mother" "Daughter"
62.5 67.5 "Mother" "Daughter"
62.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
63.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
64.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
65.5 67.5 "Mother" "Daughter"
66.5 67.5 "Mother" "Daughter"
66.5 67.5 "Mother" "Daughter"
66.5 67.5 "Mother" "Daughter"
66.5 67.5 "Mother" "Daughter"
66.5 67.5 "Mother" "Daughter"
66.5 67.5 "Mother" "Daughter"
66.5 67.5 "Mother" "Daughter"
66.5 67.5 "Mother" "Daughter"
67.5 67.5 "Mother" "Daughter"
67.5 67.5 "Mother" "Daughter"
67.5 67.5 "Mother" "Daughter"
67.5 67.5 "Mother" "Daughter"
67.5 67.5 "Mother" "Daughter"
68.5 67.5 "Mother" "Daughter"
69.5 67.5 "Mother" "Daughter"
70.5 67.5 "Mother" "Daughter"
59.5 68.5 "Mother" "Daughter"
61.5 68.5 "Mother" "Daughter"
61.5 68.5 "Mother" "Daughter"
61.5 68.5 "Mother" "Daughter"
61.5 68.5 "Mother" "Daughter"
61.5 68.5 "Mother" "Daughter"
61.5 68.5 "Mother" "Daughter"
62.5 68.5 "Mother" "Daughter"
62.5 68.5 "Mother" "Daughter"
62.5 68.5 "Mother" "Daughter"
62.5 68.5 "Mother" "Daughter"
62.5 68.5 "Mother" "Daughter"
62.5 68.5 "Mother" "Daughter"
63.5 68.5 "Mother" "Daughter"
63.5 68.5 "Mother" "Daughter"
63.5 68.5 "Mother" "Daughter"
63.5 68.5 "Mother" "Daughter"
63.5 68.5 "Mother" "Daughter"
63.5 68.5 "Mother" "Daughter"
64.5 68.5 "Mother" "Daughter"
64.5 68.5 "Mother" "Daughter"
64.5 68.5 "Mother" "Daughter"
64.5 68.5 "Mother" "Daughter"
64.5 68.5 "Mother" "Daughter"
64.5 68.5 "Mother" "Daughter"
64.5 68.5 "Mother" "Daughter"
65.5 68.5 "Mother" "Daughter"
65.5 68.5 "Mother" "Daughter"
65.5 68.5 "Mother" "Daughter"
65.5 68.5 "Mother" "Daughter"
65.5 68.5 "Mother" "Daughter"
65.5 68.5 "Mother" "Daughter"
66.5 68.5 "Mother" "Daughter"
66.5 68.5 "Mother" "Daughter"
66.5 68.5 "Mother" "Daughter"
67.5 68.5 "Mother" "Daughter"
67.5 68.5 "Mother" "Daughter"
67.5 68.5 "Mother" "Daughter"
67.5 68.5 "Mother" "Daughter"
67.5 68.5 "Mother" "Daughter"
68.5 68.5 "Mother" "Daughter"
69.5 68.5 "Mother" "Daughter"
62.5 69.5 "Mother" "Daughter"
63.5 69.5 "Mother" "Daughter"
63.5 69.5 "Mother" "Daughter"
64.5 69.5 "Mother" "Daughter"
64.5 69.5 "Mother" "Daughter"
64.5 69.5 "Mother" "Daughter"
64.5 69.5 "Mother" "Daughter"
64.5 69.5 "Mother" "Daughter"
65.5 69.5 "Mother" "Daughter"
65.5 69.5 "Mother" "Daughter"
65.5 69.5 "Mother" "Daughter"
66.5 69.5 "Mother" "Daughter"
66.5 69.5 "Mother" "Daughter"
66.5 69.5 "Mother" "Daughter"
67.5 69.5 "Mother" "Daughter"
68.5 69.5 "Mother" "Daughter"
69.5 69.5 "Mother" "Daughter"
70.5 69.5 "Mother" "Daughter"
62.5 70.5 "Mother" "Daughter"
63.5 70.5 "Mother" "Daughter"
64.5 70.5 "Mother" "Daughter"
66.5 70.5 "Mother" "Daughter"
67.5 70.5 "Mother" "Daughter"
67.5 70.5 "Mother" "Daughter"
68.5 70.5 "Mother" "Daughter"
69.5 70.5 "Mother" "Daughter"
65.5 71.5 "Mother" "Daughter"
66.5 71.5 "Mother" "Daughter"
70.5 71.5 "Mother" "Daughter"
63.5 73.5 "Mother" "Daughter"
59.5 60.5 "Mother" "Son"
58.5 61.5 "Mother" "Son"
59.5 62.5 "Mother" "Son"
59.5 62.5 "Mother" "Son"
59.5 62.5 "Mother" "Son"
59.5 62.5 "Mother" "Son"
60.5 62.5 "Mother" "Son"
61.5 62.5 "Mother" "Son"
61.5 62.5 "Mother" "Son"
52.5 63.5 "Mother" "Son"
57.5 63.5 "Mother" "Son"
58.5 63.5 "Mother" "Son"
58.5 63.5 "Mother" "Son"
58.5 63.5 "Mother" "Son"
59.5 63.5 "Mother" "Son"
59.5 63.5 "Mother" "Son"
59.5 63.5 "Mother" "Son"
59.5 63.5 "Mother" "Son"
59.5 63.5 "Mother" "Son"
59.5 63.5 "Mother" "Son"
59.5 63.5 "Mother" "Son"
60.5 63.5 "Mother" "Son"
60.5 63.5 "Mother" "Son"
60.5 63.5 "Mother" "Son"
60.5 63.5 "Mother" "Son"
60.5 63.5 "Mother" "Son"
60.5 63.5 "Mother" "Son"
60.5 63.5 "Mother" "Son"
60.5 63.5 "Mother" "Son"
60.5 63.5 "Mother" "Son"
61.5 63.5 "Mother" "Son"
61.5 63.5 "Mother" "Son"
61.5 63.5 "Mother" "Son"
61.5 63.5 "Mother" "Son"
61.5 63.5 "Mother" "Son"
62.5 63.5 "Mother" "Son"
62.5 63.5 "Mother" "Son"
62.5 63.5 "Mother" "Son"
62.5 63.5 "Mother" "Son"
65.5 63.5 "Mother" "Son"
56.5 64.5 "Mother" "Son"
57.5 64.5 "Mother" "Son"
57.5 64.5 "Mother" "Son"
57.5 64.5 "Mother" "Son"
58.5 64.5 "Mother" "Son"
58.5 64.5 "Mother" "Son"
58.5 64.5 "Mother" "Son"
58.5 64.5 "Mother" "Son"
58.5 64.5 "Mother" "Son"
58.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
59.5 64.5 "Mother" "Son"
60.5 64.5 "Mother" "Son"
60.5 64.5 "Mother" "Son"
60.5 64.5 "Mother" "Son"
60.5 64.5 "Mother" "Son"
60.5 64.5 "Mother" "Son"
60.5 64.5 "Mother" "Son"
60.5 64.5 "Mother" "Son"
60.5 64.5 "Mother" "Son"
61.5 64.5 "Mother" "Son"
61.5 64.5 "Mother" "Son"
61.5 64.5 "Mother" "Son"
61.5 64.5 "Mother" "Son"
61.5 64.5 "Mother" "Son"
61.5 64.5 "Mother" "Son"
61.5 64.5 "Mother" "Son"
62.5 64.5 "Mother" "Son"
62.5 64.5 "Mother" "Son"
62.5 64.5 "Mother" "Son"
62.5 64.5 "Mother" "Son"
62.5 64.5 "Mother" "Son"
62.5 64.5 "Mother" "Son"
62.5 64.5 "Mother" "Son"
63.5 64.5 "Mother" "Son"
64.5 64.5 "Mother" "Son"
64.5 64.5 "Mother" "Son"
66.5 64.5 "Mother" "Son"
55.5 65.5 "Mother" "Son"
56.5 65.5 "Mother" "Son"
56.5 65.5 "Mother" "Son"
56.5 65.5 "Mother" "Son"
56.5 65.5 "Mother" "Son"
57.5 65.5 "Mother" "Son"
57.5 65.5 "Mother" "Son"
57.5 65.5 "Mother" "Son"
57.5 65.5 "Mother" "Son"
57.5 65.5 "Mother" "Son"
58.5 65.5 "Mother" "Son"
58.5 65.5 "Mother" "Son"
58.5 65.5 "Mother" "Son"
58.5 65.5 "Mother" "Son"
59.5 65.5 "Mother" "Son"
59.5 65.5 "Mother" "Son"
59.5 65.5 "Mother" "Son"
59.5 65.5 "Mother" "Son"
59.5 65.5 "Mother" "Son"
59.5 65.5 "Mother" "Son"
59.5 65.5 "Mother" "Son"
59.5 65.5 "Mother" "Son"
59.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
60.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
61.5 65.5 "Mother" "Son"
62.5 65.5 "Mother" "Son"
62.5 65.5 "Mother" "Son"
62.5 65.5 "Mother" "Son"
62.5 65.5 "Mother" "Son"
62.5 65.5 "Mother" "Son"
62.5 65.5 "Mother" "Son"
62.5 65.5 "Mother" "Son"
63.5 65.5 "Mother" "Son"
63.5 65.5 "Mother" "Son"
63.5 65.5 "Mother" "Son"
63.5 65.5 "Mother" "Son"
63.5 65.5 "Mother" "Son"
63.5 65.5 "Mother" "Son"
63.5 65.5 "Mother" "Son"
64.5 65.5 "Mother" "Son"
64.5 65.5 "Mother" "Son"
66.5 65.5 "Mother" "Son"
55.5 66.5 "Mother" "Son"
56.5 66.5 "Mother" "Son"
56.5 66.5 "Mother" "Son"
57.5 66.5 "Mother" "Son"
57.5 66.5 "Mother" "Son"
57.5 66.5 "Mother" "Son"
58.5 66.5 "Mother" "Son"
58.5 66.5 "Mother" "Son"
58.5 66.5 "Mother" "Son"
58.5 66.5 "Mother" "Son"
58.5 66.5 "Mother" "Son"
58.5 66.5 "Mother" "Son"
58.5 66.5 "Mother" "Son"
58.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
59.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
60.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
61.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
62.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
63.5 66.5 "Mother" "Son"
64.5 66.5 "Mother" "Son"
64.5 66.5 "Mother" "Son"
64.5 66.5 "Mother" "Son"
64.5 66.5 "Mother" "Son"
64.5 66.5 "Mother" "Son"
64.5 66.5 "Mother" "Son"
64.5 66.5 "Mother" "Son"
64.5 66.5 "Mother" "Son"
65.5 66.5 "Mother" "Son"
65.5 66.5 "Mother" "Son"
66.5 66.5 "Mother" "Son"
66.5 66.5 "Mother" "Son"
66.5 66.5 "Mother" "Son"
67.5 66.5 "Mother" "Son"
68.5 66.5 "Mother" "Son"
57.5 67.5 "Mother" "Son"
57.5 67.5 "Mother" "Son"
57.5 67.5 "Mother" "Son"
57.5 67.5 "Mother" "Son"
58.5 67.5 "Mother" "Son"
58.5 67.5 "Mother" "Son"
58.5 67.5 "Mother" "Son"
58.5 67.5 "Mother" "Son"
58.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
59.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
60.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
61.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
62.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
63.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
64.5 67.5 "Mother" "Son"
65.5 67.5 "Mother" "Son"
65.5 67.5 "Mother" "Son"
65.5 67.5 "Mother" "Son"
65.5 67.5 "Mother" "Son"
66.5 67.5 "Mother" "Son"
66.5 67.5 "Mother" "Son"
67.5 67.5 "Mother" "Son"
67.5 67.5 "Mother" "Son"
58.5 68.5 "Mother" "Son"
58.5 68.5 "Mother" "Son"
58.5 68.5 "Mother" "Son"
58.5 68.5 "Mother" "Son"
58.5 68.5 "Mother" "Son"
58.5 68.5 "Mother" "Son"
58.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
59.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
60.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
61.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
62.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
